años;fnlwgt(identificador);educacion;education-num;estado-civil;parentezco;raza;sexo;plusvalia;perdidad de capital;horas por semana;salario
46;176684;7;12;4;2;1;2;0;0;40;50000
23;210474;6;10;4;4;1;2;0;0;20;50000
26;293690;1;13;2;1;1;1;0;0;58;40000
64;149775;4;14;4;6;1;2;0;0;8;50000
20;323009;2;9;4;5;1;2;0;0;40;50000
31;126950;2;9;1;2;1;1;0;0;40;50000
38;172538;1;13;2;1;1;1;0;1977;40;40000
44;115411;6;10;1;2;1;1;0;0;40;50000
42;101709;8;11;2;1;3;1;2885;0;40;50000
23;265356;1;13;4;5;1;1;0;0;40;50000
31;192565;4;14;2;1;1;1;0;0;90;40000
35;348771;3;7;2;1;1;1;0;0;36;50000
30;148959;6;10;1;2;1;1;0;0;35;50000
35;126569;2;9;1;4;1;1;0;0;20;50000
40;105936;2;9;3;4;1;2;0;0;38;50000
18;188076;3;7;4;4;1;2;0;0;20;50000
23;184400;13;6;4;4;3;1;0;0;30;50000
63;124242;2;9;2;1;2;1;0;0;40;50000
20;200819;2;9;4;4;1;1;0;0;40;50000
50;100480;4;14;2;1;1;1;0;0;60;40000
49;129513;4;14;2;1;1;1;0;0;45;50000
53;297796;13;6;2;1;1;1;0;0;40;50000
34;195488;2;9;5;4;1;2;0;0;40;50000
54;153486;2;9;1;2;1;1;0;0;56;40000
40;126845;6;10;2;1;1;1;0;0;40;40000
22;206974;1;13;4;2;1;2;0;0;40;50000
28;412149;13;6;4;6;1;1;0;0;35;50000
24;653574;2;9;4;4;1;1;0;0;40;50000
37;70562;14;2;4;5;1;2;0;0;48;50000
62;197514;2;9;2;3;1;2;0;0;16;50000
19;309284;6;10;4;2;1;1;0;0;40;50000
51;334679;8;11;6;5;3;2;0;0;40;50000
65;105116;6;10;6;2;1;2;2346;0;40;50000
31;151484;2;9;4;4;1;2;0;0;8;50000
42;78765;6;10;1;5;1;1;0;0;90;40000
42;98427;2;9;2;3;2;2;0;0;35;50000
54;230767;7;12;2;1;1;1;0;0;40;50000
23;117606;1;13;4;4;1;2;0;0;60;50000
28;68642;2;9;4;2;1;2;0;0;46;50000
42;341638;3;7;1;2;1;1;0;0;40;50000
30;65920;2;9;4;2;2;1;0;0;40;50000
33;188246;2;9;2;1;1;1;0;0;40;50000
33;198727;2;9;1;2;1;2;0;0;40;50000
39;160728;2;9;1;5;1;1;2977;0;40;50000
27;706026;3;7;2;1;1;1;0;0;40;50000
20;348148;3;7;4;4;2;1;0;0;40;50000
62;77884;12;3;2;1;3;1;0;0;40;50000
17;160758;13;6;4;6;1;1;0;0;30;50000
58;201112;6;10;1;2;2;2;0;0;55;40000
69;107850;4;14;2;1;1;1;6514;0;40;40000
34;230246;1;13;2;1;1;1;0;0;42;40000
34;203034;1;13;5;2;1;1;0;2824;50;40000
20;373935;2;9;4;4;1;1;0;0;35;50000
64;341695;6;10;2;3;1;2;0;0;40;40000
27;119793;6;10;2;1;1;1;0;0;55;50000
41;178002;2;9;2;3;1;2;0;0;40;40000
40;233130;9;4;2;1;1;1;0;0;40;50000
53;192982;4;14;2;1;1;1;0;0;38;40000
44;33155;10;16;4;2;1;1;0;0;45;50000
37;187346;12;3;4;6;1;2;0;0;40;50000
46;78529;1;13;2;1;1;1;0;0;60;40000
17;101626;5;5;4;4;1;1;0;0;20;50000
35;117567;2;9;1;2;1;1;0;0;40;50000
36;110791;7;12;5;5;1;2;0;0;40;50000
49;207120;2;9;2;1;1;1;0;0;40;40000
48;43206;11;15;1;5;1;2;0;0;25;50000
26;120238;1;13;4;6;1;1;0;0;40;50000
26;189219;7;12;4;2;1;2;0;0;8;50000
35;190895;2;9;2;1;1;1;0;0;40;50000
29;83517;5;5;4;2;1;1;0;0;40;50000
54;35557;6;10;2;1;1;1;7298;0;50;40000
36;59313;6;10;5;4;2;1;0;0;40;50000
25;202033;1;13;2;1;1;1;0;0;40;50000
18;55658;13;6;4;4;1;1;0;0;25;50000
21;118186;6;10;4;4;2;2;0;0;20;50000
22;279901;2;9;2;4;2;1;0;0;40;50000
52;110954;2;9;2;1;1;1;0;0;45;40000
36;90159;6;10;2;3;1;2;0;0;40;50000
25;122489;1;13;4;4;1;2;0;1726;60;50000
49;43348;10;16;4;2;1;1;99999;0;70;40000
42;34278;6;10;2;1;1;1;0;0;50;40000
37;37778;8;11;2;1;1;1;0;0;54;50000
39;160623;7;12;4;4;1;1;0;0;40;50000
32;342458;1;13;4;2;1;1;0;0;40;50000
53;64322;2;9;2;1;1;1;0;0;40;50000
30;373914;3;7;2;1;1;1;0;0;40;50000
51;205884;6;10;2;3;1;2;0;0;40;40000
62;208266;8;11;1;2;2;2;0;0;40;50000
38;222450;12;3;2;1;1;1;0;0;40;50000
23;348420;1;13;4;2;1;1;0;0;40;50000
39;136081;2;9;2;1;1;1;0;2051;40;50000
37;197284;6;10;4;4;1;1;0;0;40;50000
27;204773;7;12;2;3;1;2;0;0;40;50000
41;206066;6;10;2;1;1;1;0;0;40;50000
47;61885;1;13;2;1;1;1;0;0;40;40000
25;299908;6;10;2;3;2;2;0;0;40;40000
35;46028;7;12;1;5;1;2;0;0;50;50000
47;239865;2;9;2;1;1;1;0;1977;45;40000
30;154587;2;9;4;2;1;1;0;0;40;50000
29;244473;8;11;2;1;1;1;0;2051;40;50000
36;32334;8;11;2;3;1;2;0;0;50;40000
42;319588;1;13;3;2;1;1;0;0;60;50000
51;226735;2;9;2;1;2;1;0;0;40;50000
34;226443;2;9;1;4;1;1;0;0;40;50000
44;359259;2;9;1;2;1;1;0;0;60;50000
27;36851;1;13;4;2;1;1;0;0;41;50000
39;393480;2;9;5;2;2;1;0;0;40;50000
46;33109;2;9;1;2;1;1;0;1741;40;50000
32;188246;2;9;1;4;1;1;0;1590;62;50000
31;231569;1;13;4;2;2;2;0;0;50;50000
23;353010;3;7;4;5;1;1;0;0;35;50000
47;102628;4;14;2;1;1;1;15024;0;55;40000
66;262285;1;13;2;1;1;1;0;0;99;50000
26;160300;2;9;4;4;1;1;0;0;40;50000
52;156953;2;9;2;1;1;1;0;0;40;40000
53;136823;3;7;6;2;1;2;0;0;30;50000
48;160724;1;13;2;1;3;1;0;0;40;50000
37;86459;7;12;5;5;1;1;0;0;50;50000
17;238628;3;7;4;4;1;2;0;0;5;50000
50;339954;8;11;2;1;1;1;0;0;40;40000
28;222005;2;9;4;6;1;2;0;0;40;50000
17;99893;3;7;4;2;2;2;0;1602;40;50000
39;214117;6;10;1;5;2;1;0;0;40;50000
28;298661;1;13;4;2;2;2;0;0;40;50000
38;179488;7;12;1;2;1;1;0;0;40;50000
53;48343;2;9;2;1;1;1;0;1902;40;40000
28;100270;1;13;1;2;1;1;0;0;40;50000
42;227065;6;10;2;1;1;1;15024;0;32;40000
40;126701;5;5;4;2;1;1;0;0;45;50000
20;209131;6;10;4;4;1;1;0;0;40;50000
32;400132;1;13;2;1;1;1;0;0;40;40000
23;278155;1;13;4;4;1;1;0;0;40;50000
25;139012;1;13;4;4;3;1;2174;0;40;50000
41;178431;2;9;2;1;3;1;0;0;40;50000
42;511068;1;13;2;1;1;1;7688;0;40;40000
18;199039;16;8;4;4;1;1;594;0;14;50000
29;190525;1;13;2;1;1;1;0;1848;60;40000
36;115700;2;9;2;1;1;1;0;0;50;50000
34;167832;13;6;2;1;1;1;0;0;40;50000
34;218164;2;9;1;5;1;1;0;0;44;50000
48;171926;11;15;2;1;1;1;15024;0;50;40000
36;242080;11;15;2;1;1;1;0;0;80;40000
67;223257;2;9;6;5;1;1;0;0;40;50000
53;386773;2;9;2;1;1;1;7298;0;40;40000
53;105478;1;13;2;1;1;1;0;2415;40;40000
45;140644;10;16;1;2;1;1;0;0;45;40000
22;205970;13;6;5;5;1;2;0;0;35;50000
25;216583;1;13;2;1;1;1;0;0;43;50000
61;162432;6;10;1;2;1;2;0;0;40;50000
31;83671;6;10;4;2;2;2;0;0;40;50000
47;205100;2;9;2;1;1;1;0;0;38;50000
31;195750;14;2;2;1;1;1;0;0;45;50000
17;220562;5;5;4;6;5;2;0;0;32;50000
38;312232;6;10;2;1;1;1;0;0;50;40000
23;386337;2;9;2;1;2;1;0;0;40;50000
42;86185;6;10;6;2;4;2;0;0;40;50000
78;105586;12;3;2;1;3;1;0;0;36;50000
54;103345;8;11;2;1;1;1;0;0;40;40000
26;150553;1;13;4;4;3;2;0;0;50;50000
30;26009;2;9;2;1;1;1;0;0;35;40000
46;149388;1;13;2;1;1;1;0;0;40;40000
26;151626;1;13;4;2;2;2;0;0;45;50000
30;169583;2;9;4;4;1;2;0;0;35;50000
66;174486;10;16;2;1;2;1;20051;0;35;40000
23;160951;2;9;4;4;2;1;2597;0;40;50000
25;213383;6;10;4;4;1;1;0;0;40;50000
32;103078;1;13;2;1;1;1;0;0;40;50000
25;109526;2;9;2;1;1;1;0;0;38;50000
51;142835;3;7;2;1;1;1;0;0;40;50000
24;43475;1;13;4;2;1;1;0;0;40;50000
22;190916;6;10;4;4;1;2;0;0;40;50000
28;175987;2;9;4;2;1;2;0;0;40;50000
29;214385;3;7;1;5;2;2;0;0;20;50000
26;192652;1;13;4;4;1;1;0;0;40;50000
41;207685;1;13;4;2;1;1;0;0;40;40000
19;143857;6;10;4;4;1;2;0;0;35;50000
39;163392;2;9;2;1;3;1;0;0;26;50000
51;310774;11;15;2;1;1;1;0;0;50;40000
29;427965;2;9;5;5;2;2;0;0;20;50000
27;279608;12;3;2;1;1;1;0;0;40;50000
33;312881;1;13;2;1;2;1;0;0;40;40000
19;175083;2;9;4;4;1;2;0;0;8;50000
67;132057;2;9;2;1;2;1;0;0;20;50000
41;32878;1;13;2;1;1;1;0;0;45;40000
29;360527;4;14;2;1;1;1;0;0;40;40000
28;99478;2;9;2;1;2;1;0;0;40;50000
25;113035;6;10;4;4;1;1;0;0;40;50000
21;99199;2;9;4;4;1;1;0;0;36;50000
24;452640;6;10;4;2;1;1;14344;0;50;40000
48;236858;3;7;1;2;1;2;0;0;31;50000
46;201865;11;15;2;1;1;1;0;0;60;40000
35;268661;6;10;2;1;1;1;0;0;50;50000
35;475324;1;13;2;1;1;1;0;0;40;40000
50;117295;13;6;2;1;1;1;0;0;40;50000
22;65704;2;9;4;4;1;2;0;0;40;50000
45;192835;6;10;2;1;1;1;0;0;40;50000
62;76720;1;13;2;3;1;2;0;0;40;50000
39;180686;4;14;2;1;1;1;0;1977;45;40000
33;133876;2;9;1;5;1;1;0;0;40;50000
22;123727;6;10;4;2;1;2;0;0;30;50000
50;129956;2;9;2;1;1;1;0;0;48;40000
25;96268;3;7;1;5;1;2;0;0;40;50000
44;317320;6;10;1;5;1;2;0;0;40;50000
26;86872;2;9;2;1;1;1;0;0;40;40000
31;100863;4;14;1;5;1;2;0;0;50;40000
56;164332;2;9;2;3;1;2;0;0;15;50000
49;122584;9;4;2;1;1;1;0;0;40;50000
49;34377;16;8;2;1;1;1;0;0;40;40000
46;162030;2;9;6;5;1;2;0;0;43;50000
33;199170;6;10;4;2;2;1;0;0;40;50000
25;470203;1;13;4;2;1;2;0;0;30;50000
40;266803;7;12;1;2;1;2;0;0;40;40000
72;188009;9;4;1;2;1;1;0;0;30;50000
32;513416;4;14;4;2;1;1;0;0;10;50000
44;98211;1;13;2;1;1;1;0;0;55;50000
48;196107;2;9;1;2;1;2;0;0;30;50000
17;108273;13;6;4;4;1;2;0;0;12;50000
50;213290;8;11;2;3;1;2;0;1887;36;40000
61;96660;6;10;2;3;1;2;15024;0;34;40000
22;412316;2;9;4;4;2;1;0;0;40;50000
17;120068;3;7;4;4;1;1;0;0;17;50000
49;101722;11;15;2;1;1;1;0;0;60;40000
26;120268;2;9;2;1;1;1;0;0;50;50000
19;144429;6;10;4;4;1;1;0;0;10;50000
17;271122;16;8;4;4;1;2;0;0;16;50000
38;255621;2;9;2;1;1;1;0;0;40;50000
34;90934;8;11;1;4;3;1;0;0;40;50000
51;162745;2;9;2;1;1;1;7298;0;50;40000
48;128460;2;9;2;1;1;1;0;0;42;40000
63;30813;4;14;2;1;1;1;0;0;50;40000
19;164585;2;9;4;4;1;2;0;0;40;50000
73;148003;6;10;2;3;1;2;20051;0;36;40000
51;215647;2;9;1;2;1;2;0;0;43;50000
38;300975;4;14;2;1;2;1;0;1485;40;50000
54;421561;6;10;2;1;1;1;0;0;40;40000
41;149909;2;9;2;1;1;1;0;1848;40;40000
65;240857;1;13;2;1;1;1;0;2377;40;40000
36;138940;1;13;2;1;1;1;4386;0;50;40000
42;66755;9;4;2;1;5;1;0;0;40;50000
38;103323;6;10;2;1;1;1;7688;0;40;40000
20;117222;6;10;4;4;1;1;0;0;40;50000
37;29145;1;13;2;1;1;1;0;0;50;40000
35;184659;2;9;2;1;1;1;0;1485;40;40000
51;20795;6;10;2;1;1;1;0;0;40;50000
23;311376;8;11;4;2;1;2;0;0;40;50000
27;122660;1;13;4;4;2;2;0;0;40;50000
19;137578;6;10;4;4;1;1;0;0;16;50000
37;193689;8;11;2;1;1;1;0;0;42;40000
29;144556;2;9;2;1;1;1;0;0;45;50000
33;228696;14;2;2;2;1;1;0;2603;32;50000
60;184183;2;9;1;2;1;1;4650;0;40;50000
22;243178;1;13;4;4;1;1;0;0;20;50000
22;236330;6;10;4;4;2;1;0;1721;20;50000
60;190682;8;11;6;2;2;2;0;0;37;50000
35;233786;3;7;5;5;1;1;0;0;20;50000
45;102202;8;11;1;2;1;2;0;0;40;50000
30;95299;2;9;2;1;3;1;0;0;40;40000
43;240504;6;10;2;1;1;1;0;0;70;40000
32;169973;4;14;4;2;1;2;0;0;38;50000
35;144937;2;9;2;1;1;1;0;0;42;50000
32;211751;8;11;1;5;2;2;0;0;40;50000
61;84587;8;11;2;1;3;1;0;0;40;40000
40;150874;4;14;1;5;1;2;1506;0;40;50000
20;187332;13;6;4;2;1;2;0;0;30;50000
42;188615;1;13;2;1;1;1;0;0;60;40000
21;119704;6;10;4;5;1;2;0;0;35;50000
21;275190;6;10;4;4;1;2;0;0;20;50000
26;417941;1;13;4;2;1;2;0;0;40;50000
36;196348;2;9;2;1;1;1;0;0;60;40000
24;221955;1;13;2;6;1;1;0;0;40;50000
47;173938;1;13;2;1;1;1;0;0;57;40000
51;123429;7;12;1;2;1;1;0;0;30;50000
65;143732;2;9;6;2;2;2;0;0;40;50000
61;203126;1;13;1;2;1;2;0;0;12;50000
67;174693;6;10;6;2;1;2;0;0;25;50000
49;357540;2;9;2;1;1;1;0;0;25;50000
63;29859;2;9;2;1;1;1;0;1485;40;40000
58;314092;8;11;2;1;1;1;0;1887;48;40000
61;280088;9;4;1;5;1;2;0;0;40;50000
36;257380;2;9;2;1;2;1;0;0;35;50000
19;165306;6;10;4;6;3;1;0;0;40;50000
29;109001;6;10;2;1;1;1;0;0;35;50000
43;266439;1;13;2;1;1;1;0;1887;40;40000
60;153356;2;9;1;2;2;1;2597;0;55;50000
21;32950;6;10;4;5;1;1;0;0;40;50000
22;182163;2;9;5;5;1;2;0;0;40;50000
33;188246;1;13;2;1;1;1;0;0;65;40000
36;297335;1;13;4;2;3;2;0;0;50;50000
37;108366;1;13;4;2;1;1;0;0;46;50000
35;328301;7;12;7;3;1;2;0;0;40;50000
17;182158;13;6;4;4;1;1;0;0;30;50000
37;169426;2;9;2;1;1;1;0;0;60;40000
22;330571;2;9;4;2;1;2;0;0;45;50000
28;535978;6;10;2;1;1;1;0;0;40;40000
42;29393;6;10;1;2;1;2;0;0;40;50000
57;258883;2;9;2;1;1;1;5178;0;60;40000
26;369166;6;10;4;6;1;2;0;0;65;50000
45;257855;3;7;2;1;2;1;0;0;50;50000
32;164197;1;13;2;1;1;1;0;0;44;40000
63;109517;6;10;6;5;1;2;0;0;43;50000
22;112137;6;10;4;6;3;2;0;0;20;50000
36;160035;6;10;2;1;1;1;0;0;55;40000
45;50567;2;9;2;3;1;2;0;0;40;50000
34;140011;11;15;2;1;1;1;0;0;55;40000
27;271328;1;13;4;2;1;1;0;0;60;50000
20;183083;6;10;4;4;1;2;0;0;20;50000
47;159869;2;9;2;1;1;1;0;0;56;40000
46;102542;9;4;4;4;1;1;0;0;52;50000
28;297742;6;10;4;4;1;2;0;0;40;50000
45;176917;2;9;4;6;1;1;0;0;40;50000
26;165235;1;13;4;4;3;2;0;0;40;50000
32;52647;13;6;2;1;1;1;0;0;45;50000
30;48542;16;8;2;3;1;2;0;0;40;50000
59;279232;13;6;2;1;1;1;0;0;40;50000
58;259929;10;16;4;2;1;2;0;0;43;40000
45;221780;6;10;1;2;1;1;0;0;30;50000
76;253408;6;10;6;2;1;1;0;0;40;50000
38;298841;2;9;1;4;1;2;0;0;40;50000
32;321313;4;14;4;4;2;1;0;0;40;50000
38;64875;2;9;1;2;1;1;0;0;50;50000
30;275232;7;12;4;5;2;2;0;0;36;50000
53;134854;8;11;2;1;1;1;0;0;40;40000
41;67339;1;13;2;1;1;1;0;0;40;50000
27;192355;1;13;4;2;1;1;0;0;50;50000
44;208528;7;12;2;1;1;1;0;0;30;50000
35;160120;4;14;2;1;3;1;0;0;50;40000
36;250238;14;2;4;6;5;2;0;0;40;50000
51;25031;6;10;2;3;1;2;0;0;10;40000
42;255847;2;9;2;1;1;1;0;0;40;50000
40;26892;1;13;7;1;1;1;7298;0;50;40000
45;111979;2;9;2;1;1;1;0;0;40;50000
55;408537;5;5;1;5;1;2;99999;0;37;40000
36;231037;9;4;2;1;1;1;0;0;40;50000
57;30030;2;9;2;1;2;1;0;0;40;40000
27;292120;2;9;1;2;1;2;0;0;45;50000
62;138253;4;14;4;2;1;1;4650;0;40;50000
29;190777;1;13;2;1;1;1;0;0;55;50000
38;41591;1;13;4;2;4;1;0;0;30;50000
29;186733;2;9;2;1;1;1;0;0;50;50000
18;78567;6;10;4;4;1;1;0;0;30;50000
19;140590;16;8;4;4;2;1;0;0;30;50000
32;230912;4;14;4;2;1;2;4865;0;40;50000
34;176185;1;13;4;2;1;1;0;1741;40;50000
25;182227;7;12;4;2;1;1;0;0;55;50000
34;205704;4;14;4;2;1;1;0;0;35;50000
37;24342;6;10;2;1;1;1;0;0;38;50000
37;138192;2;9;2;1;1;1;0;0;45;50000
18;334676;2;9;4;4;1;1;0;0;25;50000
24;177526;8;11;4;4;1;1;0;0;40;50000
17;152696;16;8;4;4;1;2;0;0;30;50000
35;114765;1;13;1;2;1;2;0;0;40;50000
31;265509;8;11;5;5;2;2;0;0;32;50000
29;180758;7;12;4;2;1;1;0;0;60;50000
49;127921;2;9;2;1;1;1;0;0;40;50000
71;177906;1;13;2;1;1;1;0;0;10;40000
35;182898;2;9;2;1;1;1;0;0;40;50000
55;422249;2;9;2;1;1;1;0;0;50;50000
37;222450;12;3;2;1;1;1;0;0;40;50000
33;190027;6;10;4;5;2;2;0;0;18;50000
49;281647;1;13;2;1;1;1;0;0;45;40000
32;117963;2;9;2;1;1;1;0;0;45;50000
63;319121;3;7;5;2;2;1;0;0;40;50000
39;225504;4;14;4;2;1;1;0;0;40;50000
42;104334;2;9;2;1;1;1;0;0;40;50000
30;48214;4;14;2;3;1;2;0;0;50;40000
30;145714;8;11;4;2;1;1;0;0;40;50000
48;38240;2;9;2;1;1;1;0;0;40;40000
57;27385;1;13;2;1;1;1;0;0;10;50000
56;204254;13;6;1;5;2;2;0;0;45;50000
28;411587;6;10;4;4;1;1;0;0;40;50000
43;221172;1;13;2;1;1;1;0;0;24;40000
46;54190;2;9;2;1;1;1;0;0;60;50000
60;93997;1;13;2;1;1;1;15024;0;45;40000
50;24139;4;14;1;5;1;2;0;0;65;50000
37;112497;11;15;2;1;1;1;0;0;50;40000
41;138907;2;9;1;6;2;2;0;0;40;50000
38;186325;6;10;2;3;1;2;0;0;38;40000
23;199452;6;10;4;4;1;2;0;0;40;50000
59;126677;6;10;2;1;1;1;0;0;50;40000
72;107814;4;14;4;2;1;1;2329;0;60;50000
47;93618;6;10;1;2;1;2;0;0;33;50000
29;353352;8;11;4;6;1;1;0;0;40;50000
35;143058;1;13;2;1;1;1;0;0;60;50000
24;239663;6;10;2;1;1;1;0;0;15;50000
22;167615;2;9;4;5;1;2;0;0;40;50000
24;442274;2;9;4;4;1;1;0;0;40;50000
42;149210;1;13;2;1;1;1;7298;0;45;40000
55;174533;1;13;5;5;1;2;0;0;72;50000
40;50093;4;14;1;5;1;2;0;0;20;50000
61;270056;2;9;1;2;3;2;0;0;40;50000
58;131991;1;13;4;4;1;1;0;0;72;50000
39;126336;2;9;1;2;1;1;0;0;40;50000
45;341117;6;10;1;2;1;2;0;0;50;50000
25;108505;2;9;4;2;1;1;0;0;45;50000
69;106566;10;16;2;1;1;1;0;0;50;40000
36;74791;1;13;2;3;1;1;0;0;60;50000
34;24266;8;11;2;1;1;1;7688;0;40;40000
45;267967;1;13;2;1;1;1;0;0;45;40000
27;181284;16;8;2;1;2;1;0;0;45;50000
28;102533;6;10;5;2;2;1;0;0;40;50000
27;69757;6;10;4;2;1;2;0;0;60;50000
41;210094;2;9;4;2;1;2;0;0;40;50000
18;389147;2;9;4;2;2;2;0;0;30;50000
44;210648;1;13;2;1;1;1;0;0;40;40000
47;94809;8;11;2;3;1;2;0;0;45;40000
36;298717;2;9;2;1;1;1;0;0;40;50000
66;236879;15;1;6;6;1;2;0;0;40;50000
33;170148;2;9;1;5;1;2;0;0;45;50000
39;166497;2;9;1;2;1;1;0;0;40;40000
30;247156;2;9;4;4;2;1;0;0;40;50000
34;204052;2;9;2;1;1;1;0;0;40;40000
62;122246;4;14;1;5;1;2;0;0;32;50000
21;180339;6;10;4;2;1;2;0;0;45;50000
50;155574;4;14;2;1;1;1;7298;0;50;40000
30;114912;1;13;2;1;1;1;3103;0;60;40000
43;193882;2;9;2;1;1;1;0;0;40;40000
19;112269;6;10;4;6;1;2;0;0;40;50000
26;171928;8;11;4;4;1;1;0;0;50;50000
50;95435;9;4;2;1;1;1;0;1579;65;50000
45;179638;4;14;1;2;1;1;0;0;40;40000
46;125892;4;14;2;1;1;1;0;0;50;40000
17;721712;13;6;4;4;1;1;0;0;15;50000
56;197369;9;4;2;1;1;1;0;0;40;40000
25;353795;6;10;2;3;2;2;3103;0;40;40000
47;334679;4;14;5;5;3;2;0;0;42;50000
23;235853;2;9;2;1;1;1;0;0;45;50000
51;353281;2;9;5;5;1;2;0;0;20;50000
19;203061;6;10;4;2;1;2;0;0;25;50000
33;62932;2;9;2;1;1;1;0;0;40;50000
32;118551;2;9;1;5;1;2;0;0;80;50000
52;99184;2;9;1;2;1;1;0;0;40;50000
36;189674;6;10;5;6;2;2;0;0;40;50000
34;226883;2;9;1;2;1;1;0;0;40;50000
26;109564;2;9;4;4;1;2;0;0;40;50000
26;66872;16;8;2;1;5;1;0;0;98;50000
35;268292;6;10;2;1;1;1;0;0;40;50000
58;139290;1;13;2;1;1;1;0;0;40;40000
32;206541;3;7;1;4;1;1;0;0;50;50000
23;203139;6;10;4;6;1;2;0;0;40;50000
28;294398;6;10;4;2;2;1;0;0;40;50000
20;386864;13;6;4;6;1;1;0;0;35;50000
17;369909;13;6;4;4;1;1;0;0;20;50000
56;89922;2;9;2;1;1;1;3103;0;45;40000
26;176008;2;9;1;4;1;2;0;0;40;50000
43;241506;1;13;1;5;1;2;1506;0;36;50000
45;174426;6;10;4;2;1;1;0;0;35;50000
34;167497;6;10;2;3;1;2;7688;0;50;40000
54;292673;14;2;2;1;1;1;0;0;35;50000
51;134808;2;9;6;5;1;2;0;0;40;50000
58;95763;6;10;2;1;1;1;0;0;60;50000
49;83622;7;12;5;2;1;2;2597;0;40;50000
21;222490;8;11;4;4;1;2;0;0;40;50000
44;29115;6;10;4;2;1;2;0;0;40;50000
26;66638;1;13;4;2;1;2;0;0;50;50000
39;53926;1;13;2;1;1;1;0;0;40;50000
19;43739;2;9;4;4;1;1;0;0;40;50000
37;104359;6;10;2;1;1;1;0;0;40;50000
49;124604;2;9;1;2;1;1;0;0;32;50000
45;114797;2;9;5;5;2;2;0;0;40;50000
60;67320;2;9;4;2;2;2;0;0;40;50000
28;53147;1;13;4;2;2;1;0;0;40;50000
23;13769;6;10;2;1;4;1;0;0;30;50000
44;202872;1;13;4;2;1;2;0;0;45;50000
19;149528;6;10;4;4;1;1;0;0;12;50000
37;132879;2;9;2;1;1;1;0;0;40;40000
41;112362;2;9;2;1;1;1;0;0;38;50000
56;156229;1;13;2;1;1;1;7688;0;40;40000
44;131650;7;12;2;1;1;1;0;0;54;40000
30;154568;1;13;2;1;3;1;0;0;36;40000
23;132300;1;13;4;2;1;2;0;0;40;50000
44;124747;2;9;2;3;1;2;3103;0;40;40000
38;276559;2;9;2;1;1;1;7688;0;70;40000
32;106014;6;10;2;1;1;1;5178;0;50;40000
57;135134;4;14;4;2;1;1;0;0;20;50000
35;86648;11;15;2;1;1;1;7688;0;50;40000
48;107231;1;13;2;1;1;1;99999;0;50;40000
32;113838;6;10;2;1;1;1;0;0;99;50000
76;25319;4;14;6;2;1;2;0;0;15;50000
57;190561;2;9;1;2;2;2;0;0;30;50000
58;150031;6;10;4;2;1;2;0;0;40;50000
51;48343;4;14;2;1;1;1;7298;0;50;40000
50;211116;13;6;2;1;2;1;0;0;40;50000
38;226311;2;9;7;3;1;2;0;0;25;50000
53;283743;2;9;2;1;1;1;0;2002;40;50000
59;64102;9;4;2;1;1;1;0;0;20;50000
23;234663;2;9;4;4;1;1;0;0;40;50000
44;247880;8;11;1;2;1;1;8614;0;40;40000
23;615367;1;13;4;2;1;2;0;0;40;50000
23;163090;7;12;4;4;1;1;0;0;20;50000
44;192225;1;13;2;1;1;1;0;0;40;40000
30;370183;2;9;2;1;1;1;0;0;40;50000
28;242482;2;9;2;1;1;1;0;0;40;50000
46;169953;6;10;1;2;1;2;0;0;40;50000
34;144182;15;1;4;4;2;2;0;0;25;50000
38;125933;1;13;5;2;1;1;27828;0;45;40000
26;203777;6;10;4;2;2;2;0;0;37;50000
39;210991;2;9;2;1;1;1;0;0;40;50000
28;472580;6;10;4;4;2;1;0;0;40;50000
33;200289;4;14;2;1;3;1;0;0;19;50000
43;289669;4;14;1;5;1;2;0;2547;40;40000
30;110622;1;13;1;2;3;2;0;0;40;50000
59;139616;4;14;2;1;1;1;0;0;50;40000
26;39212;2;9;2;1;1;1;0;0;45;50000
28;51961;6;10;4;4;2;1;0;0;24;50000
48;117849;6;10;4;2;1;1;0;0;40;50000
49;50748;1;13;6;5;1;2;1506;0;35;50000
41;170214;2;9;2;1;1;1;0;2179;40;50000
20;151790;6;10;4;4;1;2;0;0;30;50000
49;168211;2;9;2;1;1;1;0;0;40;40000
37;117651;1;13;4;6;1;1;0;0;40;50000
18;157131;16;8;4;4;1;2;0;0;8;50000
61;225970;2;9;2;1;1;1;0;0;40;40000
26;177951;2;9;2;1;1;1;0;0;48;50000
66;134130;1;13;6;2;1;1;0;0;12;50000
68;191581;4;14;4;2;1;2;3273;0;40;50000
27;199172;2;9;2;3;1;2;0;0;40;50000
66;262552;6;10;2;1;1;1;0;0;7;50000
28;66434;13;6;4;5;1;2;0;0;15;50000
26;77661;1;13;4;2;1;2;0;0;40;50000
25;230856;2;9;4;5;2;2;0;0;40;50000
46;192835;6;10;2;1;1;1;0;0;48;50000
62;181014;1;13;2;1;1;1;0;0;40;50000
35;200445;2;9;4;4;1;1;0;1974;40;50000
26;37918;2;9;4;4;1;1;0;0;60;50000
40;111020;2;9;5;2;1;2;0;0;40;50000
31;244665;6;10;4;2;1;1;0;0;45;50000
52;312477;2;9;6;2;1;1;0;0;40;50000
61;243493;2;9;2;1;2;1;0;0;12;50000
39;152023;3;7;2;1;1;1;0;0;40;50000
25;104193;2;9;4;4;1;2;114;0;40;50000
47;170850;1;13;2;1;1;1;0;0;48;50000
33;137088;1;13;2;1;5;1;0;0;40;50000
17;340557;3;7;4;4;1;1;0;0;25;50000
